ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Cost of Goods Sold,Product Color,Price Per Unit,Product Size,Product Line,Product Model Name,Product Description,Product Status
398,HB-M243,LL Mountain Handlebars,Handlebars,Components,19.7758,NA,44.54,NULL,"M ",LL Mountain Handlebars,All-purpose bar for on or off-road.,Current
398,HB-M243,LL Mountain Handlebars,Handlebars,Clothing,19.7758,NA,44.54,NULL,"M ",LL Mountain Handlebars,All-purpose bar for on or off-road.,Current
398,HB-M243,LL Mountain Handlebars,Handlebars,Accessories,19.7758,NA,44.54,NULL,"M ",LL Mountain Handlebars,All-purpose bar for on or off-road.,Current
399,HB-M763,ML Mountain Handlebars,Handlebars,Bikes,24.9932,NA,56.2909,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Outdate
399,HB-M763,ML Mountain Handlebars,Handlebars,Components,24.9932,NA,56.2909,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Outdate
399,HB-M763,ML Mountain Handlebars,Handlebars,Clothing,24.9932,NA,56.2909,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Outdate
399,HB-M763,ML Mountain Handlebars,Handlebars,Accessories,24.9932,NA,56.2909,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Outdate
400,HB-M763,ML Mountain Handlebars,Handlebars,Bikes,27.4925,NA,61.92,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Current
400,HB-M763,ML Mountain Handlebars,Handlebars,Components,27.4925,NA,61.92,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Current
400,HB-M763,ML Mountain Handlebars,Handlebars,Clothing,27.4925,NA,61.92,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Current
400,HB-M763,ML Mountain Handlebars,Handlebars,Accessories,27.4925,NA,61.92,NULL,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Current
401,HB-M918,HL Mountain Handlebars,Handlebars,Bikes,48.5453,NA,109.3364,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Outdate
401,HB-M918,HL Mountain Handlebars,Handlebars,Components,48.5453,NA,109.3364,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Outdate
401,HB-M918,HL Mountain Handlebars,Handlebars,Clothing,48.5453,NA,109.3364,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Outdate
401,HB-M918,HL Mountain Handlebars,Handlebars,Accessories,48.5453,NA,109.3364,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Outdate
402,HB-M918,HL Mountain Handlebars,Handlebars,Bikes,53.3999,NA,120.27,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Current
402,HB-M918,HL Mountain Handlebars,Handlebars,Components,53.3999,NA,120.27,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Current
402,HB-M918,HL Mountain Handlebars,Handlebars,Clothing,53.3999,NA,120.27,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Current
402,HB-M918,HL Mountain Handlebars,Handlebars,Accessories,53.3999,NA,120.27,NULL,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Current
403,HB-R504,LL Road Handlebars,Handlebars,Bikes,17.978,NA,40.4909,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Outdate
403,HB-R504,LL Road Handlebars,Handlebars,Components,17.978,NA,40.4909,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Outdate
403,HB-R504,LL Road Handlebars,Handlebars,Clothing,17.978,NA,40.4909,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Outdate
403,HB-R504,LL Road Handlebars,Handlebars,Accessories,17.978,NA,40.4909,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Outdate
404,HB-R504,LL Road Handlebars,Handlebars,Bikes,19.7758,NA,44.54,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Current
404,HB-R504,LL Road Handlebars,Handlebars,Components,19.7758,NA,44.54,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Current
404,HB-R504,LL Road Handlebars,Handlebars,Clothing,19.7758,NA,44.54,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Current
404,HB-R504,LL Road Handlebars,Handlebars,Accessories,19.7758,NA,44.54,NULL,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Current
405,HB-R720,ML Road Handlebars,Handlebars,Bikes,24.9932,NA,56.2909,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Outdate
405,HB-R720,ML Road Handlebars,Handlebars,Components,24.9932,NA,56.2909,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Outdate
405,HB-R720,ML Road Handlebars,Handlebars,Clothing,24.9932,NA,56.2909,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Outdate
405,HB-R720,ML Road Handlebars,Handlebars,Accessories,24.9932,NA,56.2909,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Outdate
406,HB-R720,ML Road Handlebars,Handlebars,Bikes,27.4925,NA,61.92,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Current
406,HB-R720,ML Road Handlebars,Handlebars,Components,27.4925,NA,61.92,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Current
406,HB-R720,ML Road Handlebars,Handlebars,Clothing,27.4925,NA,61.92,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Current
406,HB-R720,ML Road Handlebars,Handlebars,Accessories,27.4925,NA,61.92,NULL,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Current
407,HB-R956,HL Road Handlebars,Handlebars,Bikes,48.5453,NA,109.3364,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Outdate
407,HB-R956,HL Road Handlebars,Handlebars,Components,48.5453,NA,109.3364,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Outdate
407,HB-R956,HL Road Handlebars,Handlebars,Clothing,48.5453,NA,109.3364,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Outdate
407,HB-R956,HL Road Handlebars,Handlebars,Accessories,48.5453,NA,109.3364,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Outdate
408,HB-R956,HL Road Handlebars,Handlebars,Bikes,53.3999,NA,120.27,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Current
408,HB-R956,HL Road Handlebars,Handlebars,Components,53.3999,NA,120.27,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Current
408,HB-R956,HL Road Handlebars,Handlebars,Clothing,53.3999,NA,120.27,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Current
408,HB-R956,HL Road Handlebars,Handlebars,Accessories,53.3999,NA,120.27,NULL,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Current
409,FR-M63B-38,"ML Mountain Frame - Black, 38",Mountain Frames,Bikes,185.8193,Black,348.76,38,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Outdate
409,FR-M63B-38,"ML Mountain Frame - Black, 38",Mountain Frames,Components,185.8193,Black,348.76,38,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Outdate
409,FR-M63B-38,"ML Mountain Frame - Black, 38",Mountain Frames,Clothing,185.8193,Black,348.76,38,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Outdate
409,FR-M63B-38,"ML Mountain Frame - Black, 38",Mountain Frames,Accessories,185.8193,Black,348.76,38,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Outdate
410,FW-M423,LL Mountain Front Wheel,Wheels,Bikes,26.9708,Black,60.745,NULL,"M ",LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Outdate
410,FW-M423,LL Mountain Front Wheel,Wheels,Components,26.9708,Black,60.745,NULL,"M ",LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Outdate
410,FW-M423,LL Mountain Front Wheel,Wheels,Clothing,26.9708,Black,60.745,NULL,"M ",LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Outdate
410,FW-M423,LL Mountain Front Wheel,Wheels,Accessories,26.9708,Black,60.745,NULL,"M ",LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Outdate
411,FW-M762,ML Mountain Front Wheel,Wheels,Bikes,92.8071,Black,209.025,NULL,"M ",ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,Outdate
411,FW-M762,ML Mountain Front Wheel,Wheels,Components,92.8071,Black,209.025,NULL,"M ",ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,Outdate
411,FW-M762,ML Mountain Front Wheel,Wheels,Clothing,92.8071,Black,209.025,NULL,"M ",ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,Outdate
411,FW-M762,ML Mountain Front Wheel,Wheels,Accessories,92.8071,Black,209.025,NULL,"M ",ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,Outdate
412,FW-M928,HL Mountain Front Wheel,Wheels,Bikes,133.2955,Black,300.215,NULL,"M ",HL Mountain Front Wheel,High-performance mountain replacement wheel.,Outdate
412,FW-M928,HL Mountain Front Wheel,Wheels,Components,133.2955,Black,300.215,NULL,"M ",HL Mountain Front Wheel,High-performance mountain replacement wheel.,Outdate
412,FW-M928,HL Mountain Front Wheel,Wheels,Clothing,133.2955,Black,300.215,NULL,"M ",HL Mountain Front Wheel,High-performance mountain replacement wheel.,Outdate
412,FW-M928,HL Mountain Front Wheel,Wheels,Accessories,133.2955,Black,300.215,NULL,"M ",HL Mountain Front Wheel,High-performance mountain replacement wheel.,Outdate
413,FW-R623,LL Road Front Wheel,Wheels,Bikes,37.9909,Black,85.565,NULL,"R ",LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Outdate
413,FW-R623,LL Road Front Wheel,Wheels,Components,37.9909,Black,85.565,NULL,"R ",LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Outdate
413,FW-R623,LL Road Front Wheel,Wheels,Clothing,37.9909,Black,85.565,NULL,"R ",LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Outdate
413,FW-R623,LL Road Front Wheel,Wheels,Accessories,37.9909,Black,85.565,NULL,"R ",LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Outdate
414,FW-R762,ML Road Front Wheel,Wheels,Bikes,110.2829,Black,248.385,NULL,"R ",ML Road Front Wheel,Sturdy alloy features a quick-release hub.,Outdate
414,FW-R762,ML Road Front Wheel,Wheels,Components,110.2829,Black,248.385,NULL,"R ",ML Road Front Wheel,Sturdy alloy features a quick-release hub.,Outdate
414,FW-R762,ML Road Front Wheel,Wheels,Clothing,110.2829,Black,248.385,NULL,"R ",ML Road Front Wheel,Sturdy alloy features a quick-release hub.,Outdate
414,FW-R762,ML Road Front Wheel,Wheels,Accessories,110.2829,Black,248.385,NULL,"R ",ML Road Front Wheel,Sturdy alloy features a quick-release hub.,Outdate
415,FW-R820,HL Road Front Wheel,Wheels,Bikes,146.5466,Black,330.06,NULL,"R ",HL Road Front Wheel,Strong wheel with double-walled rim.,Outdate
415,FW-R820,HL Road Front Wheel,Wheels,Components,146.5466,Black,330.06,NULL,"R ",HL Road Front Wheel,Strong wheel with double-walled rim.,Outdate
415,FW-R820,HL Road Front Wheel,Wheels,Clothing,146.5466,Black,330.06,NULL,"R ",HL Road Front Wheel,Strong wheel with double-walled rim.,Outdate
415,FW-R820,HL Road Front Wheel,Wheels,Accessories,146.5466,Black,330.06,NULL,"R ",HL Road Front Wheel,Strong wheel with double-walled rim.,Outdate
416,FW-T905,Touring Front Wheel,Wheels,Bikes,96.7964,Black,218.01,NULL,"T ",Touring Front Wheel,Aerodynamic rims for smooth riding.,Outdate
416,FW-T905,Touring Front Wheel,Wheels,Components,96.7964,Black,218.01,NULL,"T ",Touring Front Wheel,Aerodynamic rims for smooth riding.,Outdate
416,FW-T905,Touring Front Wheel,Wheels,Clothing,96.7964,Black,218.01,NULL,"T ",Touring Front Wheel,Aerodynamic rims for smooth riding.,Outdate
416,FW-T905,Touring Front Wheel,Wheels,Accessories,96.7964,Black,218.01,NULL,"T ",Touring Front Wheel,Aerodynamic rims for smooth riding.,Outdate
417,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Bikes,300.1188,Yellow,540.7545,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
417,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Components,300.1188,Yellow,540.7545,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
417,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Clothing,300.1188,Yellow,540.7545,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
417,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Accessories,300.1188,Yellow,540.7545,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
418,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Bikes,360.9428,Yellow,594.83,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
418,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Components,360.9428,Yellow,594.83,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
418,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Clothing,360.9428,Yellow,594.83,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
418,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Accessories,360.9428,Yellow,594.83,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
419,RW-M423,LL Mountain Rear Wheel,Wheels,Bikes,38.9588,Black,87.745,NULL,"M ",LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Outdate
419,RW-M423,LL Mountain Rear Wheel,Wheels,Components,38.9588,Black,87.745,NULL,"M ",LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Outdate
419,RW-M423,LL Mountain Rear Wheel,Wheels,Clothing,38.9588,Black,87.745,NULL,"M ",LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Outdate
419,RW-M423,LL Mountain Rear Wheel,Wheels,Accessories,38.9588,Black,87.745,NULL,"M ",LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Outdate
